dataset,n_estimators,perplexity,learning_rate,n_iter,N_top_features,min_cluster_size,min_samples,tsne_results,top_features,silhouette_score,cluster_labels,num_clusters
Dataset_4,50,5,5,2500,50,15,10,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.36885864,[21 37 -1 ... 30 -1 40],42
Dataset_4,50,5,5,2500,50,15,15,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.057089597,[ 1  1 -1 ...  1 -1  1],2
Dataset_4,50,5,5,2500,50,15,20,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.066509604,[ 1  1 -1 ... -1 -1  1],2
Dataset_4,50,5,5,2500,50,20,10,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.37793982,[14 26 -1 ... 20 -1 28],30
Dataset_4,50,5,5,2500,50,20,15,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.37422097,[-1 13 -1 ... -1 -1 14],15
Dataset_4,50,5,5,2500,50,20,20,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.39761138,[-1 11 -1 ... -1 -1 10],12
Dataset_4,50,5,5,2500,50,25,10,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.36417767,[12 21 -1 ... 17 -1 19],23
Dataset_4,50,5,5,2500,50,25,15,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.17415306,[-1  1 -1 ...  1 -1  1],3
Dataset_4,50,5,5,2500,50,25,20,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.39091966,[-1 10 -1 ... -1 -1  9],11
Dataset_4,50,5,5,2500,50,30,10,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.33876404,[10  6 -1 ...  6 -1  6],13
Dataset_4,50,5,5,2500,50,30,15,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.045838427,[-1  1 -1 ...  1 -1  1],2
Dataset_4,50,5,5,2500,50,30,20,"[[ 19.805428 -24.16519 ]
 [-48.95273    2.353274]
 [ 55.455044  53.858425]
 ...
 [-39.70674   37.635693]
 [ 75.90627  -30.715296]
 [-30.914621  27.80864 ]]","['Symptom_Phantom_smell', 'Symptom_Reproductive_all_menstrual_issues', 'Symptom_Eye_Vision_blurred_vision', 'Symptom_Change_sensitivity_to_meds', 'Symptom_Constipation', 'Grouped_Neuro_Sensory', 'Symptom_Nightmares', 'Symptom_Altered_smell', 'Grouped_Cognitive_Memory', 'Symptom_Cognitive_Functioning_thinking', 'Symptom_Ear_ear_pain', 'Symptom_Bone_ache_burning', 'Symptom_Speech_difficulty_finding_words', 'Symptom_Headaches_migraines', 'Symptom_Heat_intolerance', 'Symptom_SkinAllergy_itchy_skin', 'Symptom_Headaches_base_of_skull', 'Symptom_Cough_with_mucus', 'Symptom_Loss_of_taste', 'Symptom_Cognitive_Functioning_executive', 'Symptom_Fever', 'Symptom_Tinnitus', 'Symptom_Elevated_temp', 'Symptom_Vivid_dreams', 'Symptom_Headaches_stiff_neck', 'Symptom_Night_sweats', 'Symptom_Awakened_cannot_breathe', 'Symptom_Extreme_thirst', 'Symptom_Altered_taste', 'Symptom_Joint_pain', 'Symptom_Difficulty_falling_asleep', 'Symptom_Waking_up_in_night', 'Symptom_Chills_flushing_sweats', 'Symptom_Changes_in_voice', 'Symptom_Muscle_aches', 'Symptom_Headaches_temples', 'Symptom_Sore_throat', 'Symptom_Dizziness_vertigo', 'Symptom_Dry_cough', 'Grouped_Respiratory_Cardiac', 'Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.3647563,[-1  8 -1 ... -1 -1  7],9
Dataset_4,50,5,5,3000,10,15,10,"[[   7.2270207  -94.568634 ]
 [ -75.54108    -13.773391 ]
 [  25.985165    74.28451  ]
 ...
 [-116.88286     43.561905 ]
 [  45.923477  -107.66886  ]
 [ -49.287594   -47.62584  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.13468048,[43 -1 62 ...  5 -1 26],73
Dataset_4,50,5,5,3000,10,15,15,"[[   7.2270207  -94.568634 ]
 [ -75.54108    -13.773391 ]
 [  25.985165    74.28451  ]
 ...
 [-116.88286     43.561905 ]
 [  45.923477  -107.66886  ]
 [ -49.287594   -47.62584  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.23634459,[-1 -1 -1 ...  4 -1 23],58
Dataset_4,50,5,5,3000,10,15,20,"[[   7.2270207  -94.568634 ]
 [ -75.54108    -13.773391 ]
 [  25.985165    74.28451  ]
 ...
 [-116.88286     43.561905 ]
 [  45.923477  -107.66886  ]
 [ -49.287594   -47.62584  ]]","['Symptom_Merged_temperature_other_temp_issues', 'Symptom_Loss_of_smell', 'Symptom_Acid_reflux', 'Symptom_Sensations_coldness', 'Symptom_Headaches_diffuse', 'Symptom_Sensations_weakness', 'Symptom_Temp_lability', 'Symptom_Pain_burning_chest', 'Symptom_Sleep_other', 'Symptom_Headaches_behind_eyes']",-0.19829328,[11 -1 11 ...  4 -1 -1],12
